Year ,Make,Model,Review
2008,Toyota ,Yaris,Love My Yaris   It took me a lot of time to decide on a car. One thing I wanted was great gas mileage. I finally decided on the Toyota Yaris. It is the perfect car for me. For a small car it is extremely roomy and has a large trunk. The performance is more than I expected and I average 38 MPG. It took a little while to get use to the dash controls being in the center of the dash instead of over the steering wheel but that is okay now. It I had to do it again I would buy the Yaris...Toyota quality cannot be beat!
2008,Toyota ,Yaris,"Almost Makes You Miss The Echo.   just terrible. it does not handle well, despite what others say. the engine lacks power, even for an economy car. fuel economy is not that impressive- the car i took on a test drive was averaging a mere 26 mpg, unimpressive for this class. i don't know why i come back to toyota, they just aren't as good as they used to be. anyone interested in this car- i strongly urge you to look elsewhere."
2008,Toyota ,Yaris,"Worst Car On The Road.   This was the worst car I've ever driven. I strongly urge anyone wanting this car to reconsider. It had no power, and if one gets hit by a truck in this car, one should just dig a hole in the ground and bury the car. It is a mobile coffin."
2008,Toyota ,Yaris,"A Great Subcompact Effort By Toyota   The Toyota Yaris is one of the more common Japanese cars I drive at work, fortunately it is a good one. The Yaris hatch and sedan both drive exactly the same, their only differences are size, options and practicality. The sedan is longer but has no equipment in base form. The hatch is shorter in length, the 3-door is also poorly equipped but the 5-door is well equipped. The Yaris is a surprising car from Toyota, its a fun car to drive from a company normally slammed for producing boring cars. The Yaris handles quite well and is fun despite its slightly overboosted power steering. Fuel economy on this car is excellent, most efficient car I drive at work. Power is really its biggest weak point on performance, the 106 hp engine does move it well in city speeds but is lacking on higher speed highways. Interior on the Yaris could be better. Its not the nicest interior but its also not the worst in its class. Both Yarises have good interior spacing for passengers despite being small. The dash indicators are all located in the center, this does disturb some people. Overall you get what you paid for, one of the most economical cars on the market that happens to be fun with a good badge."
2008,Toyota ,Yaris,The Baby Car!   Amazing car. So many memories already as the jelly bean and the baby car. The turning radius is amazing and it fits a unique personality. You can get into any spot and you don't look like one of those ridiculous smart cars. It is extremely inexpensive for what you get and fun to drive because you can manuever anywhere and also know you aren't guzzling gas. With all the essentials and the ability to seat 5 people in a car that gets about 35mpg without being a hybrid is pretty amazing. I love this car and recommend it to someone looking a an inexpensive hyper miler.
2008,Toyota ,Yaris,"Review   Good Handling, Fuel Efficient, Cheap, Fun to drive, Can be cute in appearance, also can definitely be a monster on the road. First few shifts are quick, it gets a bit slow later on a very light car, beware of high-speed wind when driving fast looks small but its actually bigger than you thought inside"
2008,Toyota ,Yaris,"Awesome Little Econobox   I have a background in performance cars - I used to own a supercharged BMW and a twin turbo RX7. The Yaris is incredible fun to drive. Handles like a go-cart, and can do twisty mountain roads exceptionally well, despite being FWD. It only packs a 1500cc four-banger putting down 106 HP, but it only weighs 2000 pounds. It'll run a 16 second quarter mile with no modification, which means in practice that it can keep up with most stock Mustangs and Camaros pretty well. In the twisties, it handles as well as my BMW or Mazda did any day, which in practice, means I pass most people on mountain roads with no problems. It gets better: with the worst possible driving for economy - going as fast as possible and WOT as often as possible, it still gets 35 MPG. The car is inexpensive to buy (around $10,000), and with a little effort can get 45 MPG, making it inexpensive at the pump. In terms of utility, the car has more nooks and crannies to stash things than any other car - ever. With the possible exception of the VW Passat (umbrellas in the doors?). The Yaris can seriously carry as much as most small pickup trucks or SUVs. Or, it can carry 4 adults with luggage in comfort. The car is a Toyota, and feels well built. Toyota is renowned for reliability, and with a little care, I feel confident that this car will last a VERY long time. My only real complaint is that the driver seating position is a little van-like - I feel like I should be a little closer to the ground."
2008,Toyota ,Yaris,"Practical Car   Very Smooth on roads, Stability is ok. Car's Trunk is very big. 456 Ltr. Very Powerful Automatic. Very comfortable in travelling. its cost is not hight compared by its options. all colors are gr8 has very good maintenance centers, they are very helful and so friendly. as general it is good car"
2008,Toyota ,Yaris,"Toyota Yaris 08   I don't like the back. I love the front, it's pretty quick, good braking powers. It is small yet still very spacious. It gets 40 or 44 mpg can't remember. It's very fun to drive. I mean i love my car so There you go! It might be spacious but you can't fit everyone in there. 2 people could fit perfectly in the back, and if you need to add an extra person in the back, which would make 3 make them skinny, seriously! It cost 15000 and then financed cost me 20000. I have warranty on it, i have everything."
2008,Toyota ,Yaris,My Little Yaris   The handling is impeccable and is so smooth that you almost can't feel the road. Its very little so any kind of collision and your gonna be basically totaled. It is very fun to drive. For a 4 cylinder it FLIES! The sound system is everything beyond factory sound. I have so many people ask if there is a system in it! I get nearly 40 miles to the gallon and right now it only costs $40.00 to fill it up from empty. Maintenance is VERY low. It even lets you know if the air pressure in your tires is low.
2008,Toyota ,Yaris,"2008 Toyota Yaris   When I bought the Yaris I tested out a couple of other economy cars, but the Toyota Yaris was far more appealing. The engine is snappy, the automatic transmission is highly responsive, the I-pod hook up is a great option, and the fuel efficiency is great as well. It still gets comments from people about how cute it is, and questions about the mileage (avg. 35-38). My only complaint about the car is that because it has a nice entry height/ground clearance (5.5""), it doesn't have the best cornering ability. I am willing to deal with the compromised cornering in order to get in and out of it with ease. It is also easy for my disabled mother/grandmother to get in and out of. I would recommend this car to anyone who wants snappy, inexpensive, feature packed, comfortable, and unique looking vehicle"
2008,Toyota ,Yaris,"Toyota Yaris   Good reliability, accleration is poor but it only has a 1298cc engine, doesn't rattle and holds corners well, ugly to look at though, u can get nearly 400miles out of a tank of fuel if driven sensibly, not bad for a little run around or a second family car as it will last you at least 200,000miles"
2008,Toyota ,Yaris,"Eto Orangy Yaris Rs 08   Peppy little Yaris RS runs 670 km per tank! With the lowering kit that provides great grip for cornering and is so much fun to drive. I love the look the most and its sharp Orange copper colour wraps with body kit and a Rally style spoiler (The only RS with this spoiler in Calgary)! The interior is very detailed with driver and passenger's needs. You've got to love the amazing storage room within this little egg cell!! Of course it wasn't made for racing purpose or esle it would have been a sport coupe that costs $50 ish a tank and runs 500 km if ur lucky. Future mods (If I still have it and want to buy it ou after 4 years): Supercharge it, dress it up nicer, and making it brighter."
